username,post,likes,type,captions,date,time,engagement_rate,avg_engagement_rate
manarhosem,https://www.instagram.com/p/CV2kyBFIGmP/,2025,photo,What's your coffee order? 👀 From the @tbsegypt 'How I Built This' event 🤎,2021-11-04,11:45:08,14.568345323741008,14.739928057553957
manarhosem,https://www.instagram.com/p/CVv0RIPIKjo/,1659,carousel,Paris 2018 with @annemehany ❣️,2021-11-01,20:45:46,11.93525179856115,14.739928057553957
100looks_,https://www.instagram.com/p/CcGFehHMJJG/,2334,photo,"Look 358 // Ramadan and colors💙
first time to wear this blue shade. What do you think? 🙈
Top: @ayouofficial
Dress: @zara
Veil: @velascarves",2022-04-08,15:27:48,2.599109131403118,2.548830734966593
100looks_,https://www.instagram.com/p/CcDSbK2udRn/,3312,clip,"Ramadan vibes will always be the best💖
Kaftan: @norhanelshouradesigns
Veil: @cushtela",2022-04-07,13:27:52,3.6881959910913142,2.548830734966593
100looks_,https://www.instagram.com/p/CcA2HK-Mnwl/,1235,photo,Look 356// 💚 sets & summer💙,2022-04-06,14:37:21,1.3752783964365256,2.548830734966593
100looks_,https://www.instagram.com/p/Cb18lBzOKX1/,2843,carousel,RAMADAN KAREEM 🌙 اللهم أهلّ علينا شهر رمضان بالأمن والإيمان والسلامة والإسلام والتوفيق لما تحب وترضى يا ذا الجلال والإكرام، اللهم أعنا فيه على الصيام والقيام، اللهم اجعلنا ممن يصومه ويقومه إيماناً واحتساباً، اللهم سلمنا لرمضان وسلمه لنا وتسلمه منا متقبلاً واجعلنا فيه من الفائزين يارب,2022-04-02,09:02:12,3.165924276169265,2.548830734966593
100looks_,https://www.instagram.com/p/Cbu_GSUM-0R/,5333,clip,"Styling with my favorite farooha @farahemara
What you can find this Friday at @bazarnasociety Ramadan Event
Friday 1/4
11:00 - 11:00 at Downtown KATAMEYA. 🤍
Look 1 : @saraelemarystudio @socias.eg @notfoundco
Look 2: @amira_el_dahshory_designs @basmakhaterdesigns
Look 3: @sastudio.world
Look 4: @norhanelshouradesigns @noha.collection
Look 5: @nesaaonline @ayouofficial",2022-03-30,16:13:10,5.9387527839643655,2.548830734966593
100looks_,https://www.instagram.com/p/CbhTYvVr8Ev/,4767,clip,"Quick eyebrow tutorial 🤍
This is my go to for a natural eyebrow look.
Eyebrow palette: @lorealparis
Eyebrow mascara: @benefitmiddleeast",2022-03-25,08:41:30,5.3084632516703785,2.548830734966593
100looks_,https://www.instagram.com/p/CbQM512MRnG/,807,photo,Flora.,2022-03-18,17:13:43,0.898663697104677,2.548830734966593
100looks_,https://www.instagram.com/p/CbPbkh2MCed/,1617,carousel,Look 355 //🤎more prints from now on. What do you think ??,2022-03-18,10:02:38,1.8006681514476615,2.548830734966593
100looks_,https://www.instagram.com/p/CbK-9MJN-GW/,2279,clip,"EPISODE 2 // انا و ماما.
Today’s Mother’s gift is in collaboration with @parfoisegypt
Thank you for pampering my mom.
Head to my stories to check their lovely offer for Mother’s Day🤍",2022-03-16,16:38:13,2.537861915367483,2.548830734966593
100looks_,https://www.instagram.com/p/CbKp_Tis7Mf/,472,photo,Trifle Mood.,2022-03-16,13:32:25,0.5256124721603563,2.548830734966593
100looks_,https://www.instagram.com/p/CbDhKstsKlL/,2279,clip,"EPISODE 1 // انا و ماما.
Today’s Mother’s gift is in collaboration with @fazzali_
Thank you for pampering my mom.
Head to my stories to check @fazzali_ offer for Mother’s Day🤍",2022-03-13,19:13:43,2.537861915367483,2.548830734966593
100looks_,https://www.instagram.com/p/Ca7gL8or5RH/,2249,clip,"Pretty woman 2🤍
Styling some of my favorite pieces from @bazarnasociety upcoming Mother’s Day event.

Look 1// set @mashbasics
Veil: @leendesigns__
Look 2// set: @noha.collection @hbshop.co

Look 3// dress: @shopfufa",2022-03-10,16:20:17,2.5044543429844097,2.548830734966593
100looks_,https://www.instagram.com/p/Ca5SluoPCh-/,1369,clip,"Which pretty woman you are today 🤍?
Styling some of my favorite pieces from @bazarnasociety upcoming Mother’s Day event.

Look 1// shirt @saraelemarystudio
Pants: @notfoundco
Necklace: @zeinjewelry.jo

Look 2// kimono: @sarasalama__designs

Look 3// crop shirt: @zei.eg",2022-03-09,19:42:24,1.524498886414254,2.548830734966593
100looks_,https://www.instagram.com/p/CamOkzfsVmR/,1841,photo,💜 it has been a while.,2022-03-02,10:00:13,2.0501113585746102,2.548830734966593
100looks_,https://www.instagram.com/p/CaXNCpIMuNA/,1537,clip,empty caption,2022-02-24,14:04:13,1.7115812917594655,2.548830734966593
100looks_,https://www.instagram.com/p/CaHNVgzsvlG/,2510,clip,"Have a lovely Friday my loves 💓
——————————————————
Eyeshadow palette: @tartecosmetics
Lipstick: @hudabeautyshop",2022-02-18,08:55:08,2.7951002227171493,2.548830734966593
100looks_,https://www.instagram.com/p/CZ9visbvOM_/,2310,clip,"Happy Valentine’s Day my loves ❤️💓
Wearing my favorite skirt from @ayouofficial
——————
Knit: @zara",2022-02-14,16:40:59,2.5723830734966593,2.548830734966593
100looks_,https://www.instagram.com/p/CZ8ydtdsiiZ/,732,photo,New ultimate Love @coach,2022-02-14,07:45:43,0.8151447661469934,2.548830734966593
100looks_,https://www.instagram.com/p/CZ7clw0scKa/,2788,carousel,"Look 354 // 🦓 🍊
Knit: @reservedmena
Bag: @coach
Veil: @cushtela",2022-02-13,19:15:20,3.10467706013363,2.548830734966593
100looks_,https://www.instagram.com/p/CZ1nZW8M2Jx/,3163,carousel,"Look 353 //Friday photo album.
You will be missing a lot of you didn’t get your hands on this veil from @cushtela",2022-02-11,12:54:19,3.522271714922049,2.548830734966593
ayaabdelhamid,https://www.instagram.com/p/CcSuVo0KEBj/,6378,clip,"25 today🙈🤍
You guys make me the happiest.. thank you for all the birthday wishes and love❤️🥺 #onlinefam",2022-04-13,13:17:10,1.476388888888889,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/CcQ-2oDKM62/,8418,clip,"✨Tuesday Tip ✨
Featuring a very special girllll @laracscandar 😍

This will help you fix your creasing makeup in a min! ❤️❤️ (ps miss u guys!)",2022-04-12,21:07:20,1.948611111111111,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/CcN-Mcpq63k/,10174,photo,"Beautiful Lara 💖

Hair @richardelboustanylive
Makeup @ayaabdelhamid
Styling @maissaazab",2022-04-11,16:58:06,2.3550925925925927,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/CcLjMBWqkCA/,15421,carousel,"Happiest of birthdays to this powerful gorgeous aries😍
Love youu cutie! Have a wonderful day @karenwazen 🤍🤍 cant wait to glam you again x",2022-04-10,18:23:38,3.5696759259259263,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/CcD3hK8KRkg/,19927,carousel,Happiest of birthdays to my jimjim! Love this girl so much💖💖 #Ariesbuddy,2022-04-07,18:47:21,4.6127314814814815,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/CcBtLaxqA9-/,9147,photo,رمضان كريم 🤍,2022-04-06,22:38:31,2.1173611111111112,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/CcBP6wTKJnF/,1565,photo,"Lara💖

Hair @richardelboustanylive
Makeup @ayaabdelhamid",2022-04-06,18:22:50,0.36226851851851855,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/Cb3Y-BYKtC9/,7793,clip,"Look at this cutiee💙

Styling @monaeltonsi
Hair @ahmed__mounir
Makeup @ayaabdelhamid
#RamadanAd #2022",2022-04-02,22:31:50,1.8039351851851853,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/Cb3WtGPKw51/,14438,photo,"Baby girl @asmaa_galal for @lagermaniaegypt ramadan ad💙💙

Styled @monaeltonsi
Hair @ahmed__mounir
Makeup @ayaabdelhamid",2022-04-02,22:09:44,3.3421296296296297,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/Cb2ijApKzAR/,39356,carousel,"Behind the scenes with this beauty! @monazakiofficial

Styling @maigalal
Hair @ahmed__mounir
Director @muhamadshaker",2022-04-02,14:33:59,9.110185185185186,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/Cb2fy7gq5KO/,15184,clip,"Glammed the STUNNING @monazakiofficial for the latest @orange_egypt ramadan ad🧡
Boso el lazaza😍

Styled by @maigalal
Hair @ahmed__mounir
Makeup @ayaabdelhamid",2022-04-02,14:10:36,3.514814814814815,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/CbvRC6YKMdp/,10342,clip,Switching places with @hudaelmufti 😂😂,2022-03-30,18:46:36,2.3939814814814815,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/CbtAEARKzKe/,10342,clip,"Its been a while, hope you’re well❤️

Do what you need to do boo to take care of you❤️❤️.

Positive comments below⬇️⬇️",2022-03-29,22:09:49,2.3939814814814815,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/CbXfCMJqJ9S/,8311,photo,"ماما ياحلوة يا أجمل غنوة عايشة في قلبي وجوه كياني غالية عليه وضي عنيه يا أول كلمة نطقها لساني ماما يا ماما إنتي ياماما ملاك من الجنة تحت جناحك اعيش وأتهنى❤️❤️ 🎵🎵
ربنا يخليكي لينا يا ماما و تبقى دايما السند و حنان العيله❤️ بحبك اوي!",2022-03-21,13:06:49,1.9238425925925926,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/CbQra4eKswA/,5191,clip,Behind the scenes with @asmaa_galal 😍,2022-03-18,21:41:55,1.2016203703703705,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/CbQqG0BKXKH/,10510,carousel,"My lil cutie🖤📸 @asmaa_galal
Makeup @ayaabdelhamid
Hair @ahmed__mounir",2022-03-18,21:28:53,2.4328703703703702,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/CbN-uH7KAt3/,12325,photo,Missed you guys🤍,2022-03-17,20:31:18,2.8530092592592595,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/Ca5L4yhK8Xr/,4621,carousel,"Just A Special Treat for Mother’s Day. 🥰
Get her now a @rushbrushegypt and enjoy up to 42% OFF, extra 10% off on more than one product
#RUSHBRUSH #GetTheLush #DoubledHerDate """,2022-03-09,18:42:18,1.069675925925926,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/CaxdKNGq23a/,21942,carousel,"Swipe right to see me as a cartoon character 🤪

Disney, where u at?!",2022-03-06,18:39:18,5.079166666666667,3.097800925925926
ayaabdelhamid,https://www.instagram.com/p/Caw7FkMqoz5/,36265,photo,"Last night at @sarasabry ‘s beautiful wedding ❤️

Gorgeous dress from @chl_maisonleon
Jewellery @glamour.jewellery",2022-03-06,13:41:34,8.394675925925926,3.097800925925926
artbyhalawa,https://www.instagram.com/p/CBS9r-HnH2D/,449,clip,"Summer time🧡
.
.
.
This is my first video that i shot outdoors and it was kind of tricky to manage the sun🌞 Let me know what you think and if you like these quick tutorials🧡
PRODUCTS USED:
Face:
The ordinary hyaluronic acid
@wetnwildbeauty photofocus foundation
@makeuprevolution conceal&define
@thebodyshop foundation
@narsissist liquid blush dolce vita
Coty airspun loose powder
@anastasiabeverlyhills sun dipped glow kit
@nyxcosmetics matte setting spray

Eyes:
@anastasiabeverlyhills soft glam
@mikyajy burgundy kohl
@lorealparis paradise extatic mascara
Lips:
@anastasiabeverlyhills liquid lipstick in stripped
@victoriassecret beauty rush in mocktail hour
Song: Trop Beau -Crisologo .
.
.
#makeup #makeuptutorial #makeuptransformation #makeuptutorials #glowyskin #glowymakeup #highlighteronfleek #glossy #glossylips #foxyeyes #goldenaccessories #fashionstyle #middleeasternwomen #arabicmakeup #egyptianmakeupartist #egyptianmausofinstagram #goldeyemakeup #wingedliner #eyebrowsonfleek #makeupideas #summermakeup #summermakeuplook #beachmakeup",2020-06-11,13:23:55,18.141414141414142,23.597979797979797
artbyhalawa,https://www.instagram.com/p/CBRCw4sHo2_/,705,photo,"Do you want a tutorial for this look?🧡
.
.
.
.
.
#makeupoftheday #makeup #makeuptutorial #makeuplooks #makeupartist #fashion #fashionstyle #styleinspo #goldenhour #outfitoftheday #ootd #outfitideas #summeroutfit #egyptian #egyptianmua #egyptianmausofinstagram #fashionideas #fashiongram #glowyskin #glowymakeup #glossylips #glossy",2020-06-10,19:28:06,28.484848484848484,23.597979797979797
artbyhalawa,https://www.instagram.com/p/CBN7gkQHXdh/,502,carousel,"Check out the tutorial for this look💙
.
.
.
.
#makeup #makeuplook #makeupoftheday #glowymakeup #glowyskin #egyptian #egyptianmua #middleeasternwomen #muamiddleeast #arabicmakeup #arabianmakeup #makeupartist #glammakeup #glamourous #glamourousmakeup",2020-06-09,14:26:59,20.282828282828284,23.597979797979797
artbyhalawa,https://www.instagram.com/p/CBLhSQvnMTZ/,449,clip,"My cousin does my makeup🤩

This is probably the funniest & dumbest video i have ever posted but i love it sooo much. My cousin is so talented & beautiful 💙 Thank you for this beautiful and glamorous look! Tell me what you guys think & if you want tl see more of these🤪 @danaabdelwahid .
.
.
.
#makeuptutorial #arabicmakeuptutorial #makeuptutorials #igtv #egyptianmua #middleeasternwomen #middleeastmua #muamiddleeast #makeuparabic #arabicgirls #makeuptut",2020-06-08,16:09:19,18.141414141414142,23.597979797979797
artbyhalawa,https://www.instagram.com/p/CBJCvngHL53/,595,carousel,"Guess who did my makeup today🤩
.
.
.
.
#makeup #makeupoftheday #softglam #femininemakeup #egyptianmua #egypt #eyelineronfleek #anastasiabeverlyhills #makeuplooks #makeupideas #makeuponpoint #pinklips #nudeeyeshadow #lashes #glowyskin #glassskin #glowingskin",2020-06-07,16:54:00,24.04040404040404,23.597979797979797
artbyhalawa,https://www.instagram.com/p/CAvMFVbH6bE/,368,photo,"My cousin is so beautiful🌻 .
.
.
#eidmubarak #makeup #makeuplooks #glam #glammakeup #hijabi #hijabigirl #hijabigirls #makeupoftheday #smokeyeye #eyeliner #glowymakeup #glamour #egyptian #egyptianmakeup #egyptianmakeupartist #egyptiangirl #nudelip #abhxsoftglam #abhlipstick",2020-05-28,15:55:22,14.86868686868687,23.597979797979797
artbyhalawa,https://www.instagram.com/p/CAsx5NDn9U0/,498,carousel,"Glam look for the most glamorous girl i know🤩
.
.
.
#eidmubarak #makeup #makeuplooks #glam #glammakeup #hijabi #hijabigirl #hijabigirls #makeupoftheday #smokeyeye #eyeliner #glowymakeup #glamour #egyptian #egyptianmakeup #egyptianmakeupartist #egyptiangirl #nudelip #abhxsoftglam #abhlipstick",2020-05-27,17:28:02,20.12121212121212,23.597979797979797
artbyhalawa,https://www.instagram.com/p/CAljzCqHhdA/,539,photo,"Eid Mubarak🥳🎈
.
.
.
I hope everyone is having an amazing day while staying safe🙏🏼💛 .
.
.
#creativemakeup #creativemakeuplook #makeup #makeuplook #fireworksmakeup #balloonmakeup #celebration #celebrationmakeup #makeuplooks #makeupartist #muasupport #muamiddleeast #egypt #egyptianmua #eidmubarak #eid #eid2020 #eidsaeed",2020-05-24,22:10:10,21.777777777777775,23.597979797979797
artbyhalawa,https://www.instagram.com/p/CAV_hPSnxPc/,418,photo,Golden🖤,2020-05-18,21:04:34,16.88888888888889,23.597979797979797
artbyhalawa,https://www.instagram.com/p/CAQr4iLH6D4/,417,photo,Baby 💙,2020-05-16,19:36:47,16.848484848484848,23.597979797979797
artbyhalawa,https://www.instagram.com/p/CALbkW-nNxd/,372,photo,Basic beat 🖤,2020-05-14,18:38:01,15.03030303030303,23.597979797979797
artbyhalawa,https://www.instagram.com/p/CAI_iKJnYz1/,449,clip,"Hair Routine 💇🏻‍♀️

Your most requested IGTV is here!🥳 This is my hair routine & all the tips & tricks for strong & healthy hair🤩 I hope you like it🥰 .
.
.
Music: @ashmusic Mosaique
Check out @bradmondonyc https://www.youtube.com/channel/UCoc_XJPj6YLMQDWtPDQcDtA
.
.
.
#beautybloggers #hairtips #hairgrowth #healthyhair #stronghair #egyptianmua #egypt #muamiddleeast",2020-05-13,20:15:34,18.141414141414142,23.597979797979797
artbyhalawa,https://www.instagram.com/p/B_ybKh-nm-x/,472,carousel,"This is how my clothes are gonna fit me after quarantine🤪
.
.
.
.
Inspo: @cakedbykelsey
#creative #creativemakeup #makeup #makeuplook #makeupartist #makeuptutorial #makeuplooks #quarantinemakeup #quarantinevibes #sfx #sfxmakeup #beautycommunity #buttons #weirdmakeup #makeupoftheday #makeupaddict #glammakeup",2020-05-05,01:33:28,19.070707070707073,23.597979797979797
artbyhalawa,https://www.instagram.com/p/B_oAi5HH2oR/,426,photo,"Im either left or right there’s no inbetween🤪.
.
.
.
.
.
.
.
#makeup #glammakeup #mytwosides #feminineside #girlyside #softglam #glamourshots #dolledup #ootn #pajamas #pajamasallday #puppy #cockerpuppy #puppylove #puppylife #goodmorning #jumpsuit #heels #fashion #egyptian #muaegypt #makeupegypt",2020-05-01,00:28:28,17.21212121212121,23.597979797979797
artbyhalawa,https://www.instagram.com/p/B_VSt4MHX3c/,2937,photo,"Ramadan Kareem❤️🌙
.
.
This was probably the hardest look i have done and i hope you guys like it🥰 May your month be filled with happiness and joy💙 @nouranhalawa1 thank you for always helping me💛
.
.
#creativemakeup #ramadanmakeup #ramadanmakeuplook #ramadankareem #ramadankarem #ramadanmubarak #ramadanmoubarak #makeup #sunsetmakeup #sunset #makeuplooks #makeupartist #facepaint #facepainting #facepainters",2020-04-23,18:01:41,118.66666666666667,23.597979797979797
artbyhalawa,https://www.instagram.com/p/B_TKniYnguO/,449,clip,"""كل انسان فينا هو اللي بيتحكم في الطريقة اللي بيشوف بيها الحاجة”
Ramadan is about connecting with God, but this year it’s completely different.
Mosques are empty and so are streets, and in this new experience, we are the ones who choose to see beauty.
There is ABSOLUTE BEAUTY in this EMPTINESS.
This Ramadan, connect with God from Home❤️. It was a pleasure working with @nadineyasserr1 she is the sweetest, kindest, and most professional person ever❤️ .
.
#ramadankareem #ramadankarem #ramadanvibes #ramadanvideo #ramadan2020 #ramadanmubarak #ramadan_mubarak #ramadannights #ramadanquarantine",2020-04-22,22:16:27,18.141414141414142,23.597979797979797
artbyhalawa,https://www.instagram.com/p/B_Nvtq3nReS/,401,carousel,"Precious🌹 .
.

Edited by: @nadineyasserr1
Inspo: @kali.ledger
#makeup #creativemakeup #creativity #fireball #firelook #makeupfire #firemakeup #creativeartist #makeuplook #newmakeup #redmakeup #graphicliner #faixfreckles #redlips #redliner #curlyhair",2020-04-20,19:41:08,16.2020202020202,23.597979797979797
artbyhalawa,https://www.instagram.com/p/B_LZnXiHnvH/,405,photo,"Fireball💥
.
.
Edited by: @nadineyasserr1
Inspo: @kali.ledger
#makeup #creativemakeup #creativity #fireball #firelook #makeupfire #firemakeup #creativeartist #makeuplook #newmakeup #redmakeup #graphicliner #faixfreckles #redlips #redliner #curlyhair",2020-04-19,21:49:33,16.363636363636363,23.597979797979797
artbyhalawa,https://www.instagram.com/p/B_FyuruHMEV/,351,photo,🖤,2020-04-17,17:33:34,14.181818181818182,23.597979797979797
artbyhalawa,https://www.instagram.com/p/B_Dl7-KnqnX/,479,carousel,"Been a while✨
.
.
#makeuplook #glamlook #glamour #makeupoftheday #egyptianmua #makeupegypt #artist #makeuprevolution #wetnwild #nyx #abh #ysl #thebodyshop #morphe #quarantinemakeup #quarantineandchill #makeupkulture",2020-04-16,21:03:18,19.353535353535353,23.597979797979797
makeupbylinaahmed,https://www.instagram.com/p/Cbzt6x-sfEu/,168,carousel,"BARBIE 💓💖🍬🌸🧞‍♀️
.
.
.
.

#makeup #pink #prom #promideas #photography #like #instagram #follow #photooftheday #girl #skincare #art #makeuplove #highend #drugstore #abh #mac #hudabeauty #nyx #olehenriksen #trendy #barbie #friday",2022-04-01,12:15:37,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/Cbhw9wRsJZt/,168,carousel,"Angel face 👼🏻🤍 Swipe for the before ⬅️
.
.
.
.
#friday #glam #makeup #classy #makeup #photography #like #instagram #follow #beforeandafter #transformation #trendy #photooftheday #girl #skincare #art #makeuplove #highend #drugstore",2022-03-25,12:55:55,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/CbfcoRUMckQ/,168,carousel,"A stunner 🤩 swipe for the before ⬅️
.
.
.
.
#glam #makeup #beforeandafter #teal #photography #like #instagram #follow #transformation #prom #promideas #promlook photooftheday #girl #skincare #art #makeuplove",2022-03-24,15:19:44,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/CbSQq62j2iH/,168,clip,"Engagement makeup on this princess💍💓
.
.
.
.
#makeup #engagement #engagementmakeup #glam #dresses #makeupartist #mua #photography #like #instagram #follow #photooftheday #girl #skincare #art #trendy #reel",2022-03-19,12:28:44,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/CbPqmFbM-tl/,168,carousel,"She’s giving Prom Queen 🥵… spamming you with all these pics cause I’m in love 🤩 Swipe for the before⬅️⬅️⬅️
.
.
.
.

#makeup #blue #prom #prommakeup #promideas #mua #photography #like #instagram #follow #photooftheday #girl #skincare #art #makeuplove #highend #drugstore #trendy #friday",2022-03-18,12:13:55,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/CbIxzx_svvj/,168,carousel,"Edgy looks hit different❤️‍🔥
.
.
.
.
#graphicliner #purpleliner #beforeandafter #transformation makeup #tutorial #edgy #purple #makeupartist #mua #photography #like #instagram #follow #photooftheday #girl #skincare #art #makeuplove #highend #drugstore #abh #mac #hudabeauty #nyx #olehenriksen",2022-03-15,20:02:16,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/CbAM7xOjhzx/,168,clip,"When i tell you she was the sweetest person ever..❤️
.
.
.
.
#makeup #beauty #saturday #glam #makeupartist #mua #photography #like #instagram #follow #photooftheday #girl #skincare #art #makeuplove #highend #drugstore #abh #mac #hudabeauty #nyx #olehenriksen",2022-03-12,12:17:54,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/Ca-aF1cD6pS/,168,clip,"Prom baaabe🤩
.
.
.
#prom #makeup #prommakeup #beauty #glam #glow #reel",2022-03-11,19:24:44,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/CaxlD6Gjpnc/,168,clip,How stunning🤩✨,2022-03-06,19:51:17,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/CaZ3B8vj4Fg/,168,clip,Filter chooses my eyeliner part 2!,2022-02-25,14:45:11,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/CaXSU8TDO2c/,168,clip,Filter chooses my eyeliner part 1🖤 #filterchoosesmyeyelinerchallenge #fun #eyeliner,2022-02-24,14:47:33,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/CaKMVlMskCI/,168,carousel,"Matching with the blouse 🤝
.
.
.

#makeup #red #black #saturday #makeuplook #mua #photography #like #instagram #follow #photooftheday #girl #skincare #art #makeuplove #highend #drugstore #liner",2022-02-19,12:41:56,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/CZ4wEJSDQVH/,168,clip,"In LOVE with this looook🤩!
.
.
.

#makeup #tgraphicliner #eyeliner #purple #makeupartist #mua #photography #like #instagram #follow #photooftheday #girl #skincare #art #makeuplove",2022-02-12,18:12:18,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/CZ1iFgzsqmD/,168,carousel,Graphic liner on this beauty🖤,2022-02-11,12:07:55,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/CZmWT_nDhJD/,168,clip,"Recreating @meicrosoft valentines kiss💋This was a fun one!
.
.
.
#saturday #valentine #kiss #makeup #makeuplook #trend #valentineskiss #red #tutorial",2022-02-05,14:38:00,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/CZjZJeNDsv3/,150,clip,"A euphoria kinda look cause i’m SO invested in this show right now✨ Who’s your favorite character?
.
.
.
#euphoria #euphoriamakeuplook #makeup #look #art #sparkles #friday #euphorialook #glitter #makeuplove #makeupcontent",2022-02-04,11:11:19,3.6196911196911192,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/CZe1wEeBqb_/,168,clip,Transitions are my actual fav thing ever,2022-02-02,16:45:15,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/CZcOKJNsffl/,168,carousel,"💓💜💓💜
.
.
.
.

#makeup #tutorial#pink #purple #makeupartist #mua #photography #like #instagram #follow #photooftheday #girl #skincare #art #makeuplove #highend #drugstore #abh #mac #hudabeauty #nyx #olehenriksen",2022-02-01,16:12:47,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/CZUFZtBMjmj/,168,carousel,"Engagement look💗
.
.
.
.

#makeup #makeupartist #mua #photography #engagement #like #instagram #follow #photooftheday #girl #skincare #art #makeuplover #saturday #briadal #drugstore #highend #abh #mac #hudabeauty #nyx",2022-01-29,12:22:20,4.054054054054054,4.055260617760618
makeupbylinaahmed,https://www.instagram.com/p/CZNLvL6OePS/,187,carousel,Double liner we got this🦇,2022-01-26,20:03:01,4.512548262548263,4.055260617760618
dianafaaberg,https://www.instagram.com/p/CcAtqrRtI3M/,365,photo,"Three things I’m grateful for today 🌻
Sunshine ☀️
Books 📚
Running water 🚿
#yoga #yogainspiration #onebreathatatime #ramadan #dowhatyoulove",2022-04-06,13:23:33,0.9012345679012346,1.4479012345679014
dianafaaberg,https://www.instagram.com/p/CbvAAx_N_Ad/,637,carousel,"Believe there is light
no matter how hard things get. ☀️
#yoga #splits #yogisofinstagram #flexibility #yogainspiration",2022-03-30,16:17:31,1.5728395061728395,1.4479012345679014
dianafaaberg,https://www.instagram.com/p/CbsXrXNvppj/,375,clip,"Announcement Alert! 🌙
This Ramadan myself and @lousianafaaberg have designed a month long program together!
Its a the perfect combination of fitness and flexibility.
Contact @thefaabspace to book your spot!
Limited spots available 🙏🏻
#yoga #ramadan #cairo #fitness #flexibility",2022-03-29,15:49:26,0.9259259259259258,1.4479012345679014
dianafaaberg,https://www.instagram.com/p/CbpfwhEt4NG/,504,photo,"It’s all smiles and polka dots when the sun is out ☀️
#yoga #goddesspose #smile #dowhatmakesyouhappy",2022-03-28,12:59:29,1.2444444444444445,1.4479012345679014
dianafaaberg,https://www.instagram.com/p/CbkhBeztcJn/,409,photo,"If it’s out of your hands,
it deserves freedom from your mind too. 🕊
#yoga #yogi #onebreathatatime #happythings #foodforthought",2022-03-26,14:34:20,1.0098765432098766,1.4479012345679014
dianafaaberg,https://www.instagram.com/p/CbfVKKFK61B/,519,clip,"When anxiety kicks in I move. Movement has become a kind of therapy for me. It silences my mind. A dance between breath & movement. 🤍
#yoga #armbalance #yogaeverydamnday #playtime #yogainspiration",2022-03-24,14:17:30,1.2814814814814814,1.4479012345679014
dianafaaberg,https://www.instagram.com/p/CbdEdB-JEiU/,817,clip,"🖤
#yoga #splits #flexibility #yogainspiration #yogisofinstagram",2022-03-23,17:10:52,2.017283950617284,1.4479012345679014
dianafaaberg,https://www.instagram.com/p/CbZ9jRRMgNk/,390,clip,"Some playtime 🤸🏻‍♂️
#yoga #headstand #dowhatmakesyouhappy #playtime #yogainspiration",2022-03-22,12:12:59,0.962962962962963,1.4479012345679014
dianafaaberg,https://www.instagram.com/p/CbX0uuXNt7E/,768,carousel,"Happy mothers day 🤍
My home
My light
My angel in this world
Love you always Mamishka.",2022-03-21,16:16:24,1.8962962962962964,1.4479012345679014
dianafaaberg,https://www.instagram.com/p/CbVSIgxt959/,697,photo,"Who am I
A question that has been coming up a lot for me.
I am my thoughts right before I fall asleep.
I am the five people I’m mostly surrounded by.
I am the flashbacks of child memories.
I am my favorite flavor ice cream.
I am the song I sing in the shower
& I am so much more.
Who are you?
#yoga #foodforthought #yogaeverydamnday #yogainspiration",2022-03-20,16:35:37,1.7209876543209874,1.4479012345679014
